ID;Photo;Name;Reference;Category;Base price;Final price;Quantity;Status;
2443;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION ARTISTICA 1 MEDIA SERIE CORAL;9789945115826;Grade-9;810.000000;710.78;0;1;
428;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION SEXUAL NO. 1;9789945120974;Grade-0;1500.000000;1687.5;10;1;
298;http://172.16.220.164/bookstore/img/p/0.jpg;BUSCANDO A JESUS NO. 4;9789945122688;Grade-0;1500.000000;1687.5;10;1;
564;http://172.16.220.164/bookstore/img/p/0.jpg;LECTURAS ESCOLARES NO. 2;9789945122404;Grade-0;1500.000000;1687.5;10;1;
755;http://172.16.220.164/bookstore/img/p/0.jpg;PLATERO Y YO;9789945122169;Grade-0;1500.000000;1687.5;10;1;
371;http://172.16.220.164/bookstore/img/p/0.jpg;DICCIONARIO DE SINONIMOS Y ANTONIMOS;9788479711726;Grade-0;1500.000000;1687.5;10;1;
2225;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE GUPI 4 - 1ER TRIMESTRE;9789945113082;Grade-4;415.000000;364.16;0;1;
2350;http://172.16.220.164/bookstore/img/p/0.jpg;CALIGRAFIA ORTOGRAFIA 8 INTEGRAL;9788482619248;Grade-8;275.000000;241.31;0;1;
134;http://172.16.220.164/bookstore/img/p/0.jpg;NATURALEZA  6, SERIE INNOVA;9789945117196;Grade-6;1020.000000;1020;0;1;
491;http://172.16.220.164/bookstore/img/p/0.jpg;FABULAS DE LA FONTAINE;7467634947522;Grade-0;1500.000000;1687.5;10;1;
497;http://172.16.220.164/bookstore/img/p/0.jpg;FIREFLIES NO. 2;9786074261325;Grade-0;1500.000000;1687.5;10;1;
333;http://172.16.220.164/bookstore/img/p/0.jpg;CIENCIAS NATURALES NO. 6 SERIE QUISQUEYA;9789945122329;Grade-0;1500.000000;1687.5;10;1;
666;http://172.16.220.164/bookstore/img/p/0.jpg;MI CALIGRAFIA NACHO NO. 3;9789945122756;Grade-0;1500.000000;1687.5;10;1;
2196;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE LISA, TOMAS Y SUS AMIGOS 3 - 2ER. TRIMESTRE (SCRIPT);9789945117691;Grade-3;520.000000;456.3;10;1;
2257;http://172.16.220.164/bookstore/img/p/0.jpg;CALIGRAFIA 6 SERIE INNOVA;9789945117516;Grade-6;490.000000;429.98;0;1;
2321;http://172.16.220.164/bookstore/img/p/0.jpg;KIT INFORMATICA 4 SERIE CORAL & CD;9789945115413;Grade-4;605.000000;530.89;0;1;
2382;http://172.16.220.164/bookstore/img/p/0.jpg;SOCIEDAD 3 (3ER BACH)  SERIE INNOVA;9789945118414;Grade-11;1.100000;0.97;0;1;
2446;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION ARTISTICA 4 MEDIA SERIE CORAL;9789945115857;Grade-12;810.000000;710.78;0;1;
434;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION SEXUAL NO. 4;9789945121001;Grade-0;1500.000000;1687.5;10;1;
301;http://172.16.220.164/bookstore/img/p/0.jpg;CALIGRAFIA ABC NO. 03;7467634946402;Grade-0;1500.000000;1687.5;10;1;
572;http://172.16.220.164/bookstore/img/p/0.jpg;LENGUA ESPANOLA NO. 3 (SERIE QUISQUEYA);9789945121629;Grade-0;1500.000000;1687.5;10;1;
767;http://172.16.220.164/bookstore/img/p/0.jpg;QUIMICA NO. 1 (SERIE QUISQUEYA);9789945121803;Grade-0;1500.000000;1687.5;10;1;
377;http://172.16.220.164/bookstore/img/p/0.jpg;DICCIONARIO HIT (INGLES - ESPANOL);7467634941872;Grade-0;1500.000000;1687.5;10;1;
2228;http://172.16.220.164/bookstore/img/p/0.jpg;CUADERNO DE GUPI 5 - 1ER. TRIMESTRE;9789945113112;Grade-5;415.000000;364.16;0;1;
2289;http://172.16.220.164/bookstore/img/p/0.jpg;EDUCACION AFECTIVA Y SEXUAL 3 TODOS JUNTOS;9789945118698;Grade-3;590.000000;517.73;0;1;
2353;http://172.16.220.164/bookstore/img/p/0.jpg;LENGUA Y LITERATURA 3 (3ER BACH) SERIE INNOVA;9789945118339;Grade-11;1.100000;0.97;0;1;
269;http://172.16.220.164/bookstore/img/p/0.jpg;ABEJITAS NO. 0;9789945120752;Grade-0;1500.000000;1687.5;10;1;
